id,kanjis_id,read_full,yomigana,okurigana,is_japanese_reading
902,448,ク,ク,,false
903,448,か-ける,か,ける,true
904,448,か-る,か,る,true
905,449,グ,グ,,false
906,450,グ,グ,,false
907,451,グ,グ,,false
908,451,おろ-か,おろ,か,true
909,452,クウ,クウ,,false
910,452,そら,そら,,true
911,452,あ-く,あ,く,true
912,452,あ-ける,あ,ける,true
913,452,から,から,,true
914,453,グウ,グウ,,false
915,454,グウ,グウ,,false
916,455,グウ,グウ,,false
917,455,すみ,すみ,,true
918,456,くし,くし,,true
919,457,クツ,クツ,,false
920,458,クツ,クツ,,false
921,458,ほ-る,ほ,る,true
922,459,クツ,クツ,,false
923,460,くま,くま,,true
924,461,く-る,く,る,true
925,462,クン,クン,,false
926,462,きみ,きみ,,true
927,463,クン,クン,,false
928,464,クン,クン,,false
929,465,クン,クン,,false
930,465,かお-る,かお,る,true
931,466,グン,グン,,false
932,467,グン,グン,,false
933,468,グン,グン,,false
934,468,む-れる,む,れる,true
935,468,む-れ,む,れ,true
936,468,むら,むら,,true
937,469,ケイ,ケイ,,false
938,469,キョウ,キョウ,,false
939,469,あに,あに,,true
940,470,ケイ,ケイ,,false
941,471,ケイ,ケイ,,false
942,471,ギョウ,ギョウ,,false
943,471,かた,かた,,true
944,471,かたち,かたち,,true
945,472,ケイ,ケイ,,false
946,473,ケイ,ケイ,,false
947,474,ケイ,ケイ,,false
948,474,くき,くき,,true
949,475,ケイ,ケイ,,false
950,475,かか-る,かか,る,true
951,475,かかり,かかり,,true
952,476,ケイ,ケイ,,false
953,476,かた,かた,,true
954,477,ケイ,ケイ,,false
955,477,ちぎ-る,ちぎ,る,true
956,478,ケイ,ケイ,,false
957,478,はか-る,はか,る,true
958,478,はか-らう,はか,らう,true
959,479,ケイ,ケイ,,false
960,479,エ,エ,,false
961,479,めぐ-む,めぐ,む,true
962,480,ケイ,ケイ,,false
963,481,ケイ,ケイ,,false
964,481,かか-げる,かか,げる,true
965,482,ケイ,ケイ,,false
966,483,ケイ,ケイ,,false
967,483,キョウ,キョウ,,false
968,483,へ-る,へ,る,true
969,484,ケイ,ケイ,,false
970,484,ほたる,ほたる,,true
971,485,ケイ,ケイ,,false
972,485,うやま-う,うやま,う,true
973,486,ケイ,ケイ,,false
974,487,ケイ,ケイ,,false
975,487,かる-い,かる,い,true
976,487,かろ-やか,かろ,やか,true
977,488,ケイ,ケイ,,false
978,488,かたむ-く,かたむ,く,true
979,488,かたむ-ける,かたむ,ける,true
980,489,ケイ,ケイ,,false
981,489,たずさ-える,たずさ,える,true
982,489,たずさ-わる,たずさ,わる,true
983,490,ケイ,ケイ,,false
984,490,つ-ぐ,つ,ぐ,true
985,491,ケイ,ケイ,,false
986,491,もう-でる,もう,でる,true
987,492,ケイ,ケイ,,false
988,493,ケイ,ケイ,,false
989,494,ケイ,ケイ,,false
990,495,ケイ,ケイ,,false
991,495,いこ-い,いこ,い,true
992,495,いこ-う,いこ,う,true
993,496,ケイ,ケイ,,false
994,497,ケイ,ケイ,,false
995,497,にわとり,にわとり,,true
996,498,ゲイ,ゲイ,,false
997,499,ゲイ,ゲイ,,false
998,499,むか-える,むか,える,true
999,500,ゲイ,ゲイ,,false
1000,500,くじら,くじら,,true
1001,501,ゲキ,ゲキ,,false
1002,501,すき,すき,,true
1003,502,ゲキ,ゲキ,,false
1004,503,ゲキ,ゲキ,,false
1005,503,う-つ,う,つ,true
1006,504,ゲキ,ゲキ,,false
1007,504,はげ-しい,はげ,しい,true
1008,505,けた,けた,,true
1009,506,ケツ,ケツ,,false
1010,506,か-ける,か,ける,true
1011,506,か-く,か,く,true
1012,507,ケツ,ケツ,,false
1013,507,あな,あな,,true
1014,508,ケツ,ケツ,,false
1015,508,ち,ち,,true
1016,509,ケツ,ケツ,,false
1017,509,き-める,き,める,true
1018,509,き-まる,き,まる,true
1019,510,ケツ,ケツ,,false
1020,510,むす-ぶ,むす,ぶ,true
1021,510,ゆ-う,ゆ,う,true
1022,510,ゆ-わえる,ゆ,わえる,true
1023,511,ケツ,ケツ,,false
1024,512,ケツ,ケツ,,false
1025,512,いさぎよ-い,いさぎよ,い,true
1026,513,ゲツ,ゲツ,,false
1027,513,ガツ,ガツ,,false
1028,513,つき,つき,,true
1029,514,ケン,ケン,,false
1030,514,いぬ,いぬ,,true
1031,515,ケン,ケン,,false
1032,516,ケン,ケン,,false
1033,516,み-る,み,る,true
1034,516,み-える,み,える,true
1035,516,み-せる,み,せる,true
1036,517,ケン,ケン,,false
1037,518,ケン,ケン,,false
1038,518,かた,かた,,true
1039,519,ケン,ケン,,false
1040,519,コン,コン,,false
1041,519,た-てる,た,てる,true
1042,519,た-つ,た,つ,true
1043,520,ケン,ケン,,false
1044,520,と-ぐ,と,ぐ,true
1045,521,ケン,ケン,,false
1046,522,ケン,ケン,,false
1047,523,ケン,ケン,,false
1048,523,か-ねる,か,ねる,true
1049,524,ケン,ケン,,false
1050,524,つるぎ,つるぎ,,true
1051,525,ケン,ケン,,false
1052,525,こぶし,こぶし,,true
1053,526,ケン,ケン,,false
1054,526,のき,のき,,true
1055,527,ケン,ケン,,false
1056,527,すこ-やか,すこ,やか,true
1057,528,ケン,ケン,,false
1058,528,けわ-しい,けわ,しい,true
1059,529,ケン,ケン,,false
1060,530,ケン,ケン,,false
1061,530,かた-い,かた,い,true
1062,531,ケン,ケン,,false
1063,532,ケン,ケン,,false
1064,532,ゲン,ゲン,,false
1065,532,きら-う,きら,う,true
1066,532,いや,いや,,true
1067,533,ケン,ケン,,false
1068,533,コン,コン,,false
1069,534,ケン,ケン,,false
1070,534,きぬ,きぬ,,true
1071,535,ケン,ケン,,false
1072,535,つか-う,つか,う,true
1073,535,つか-わす,つか,わす,true
1074,536,ケン,ケン,,false
1075,536,ゴン,ゴン,,false
1076,537,ケン,ケン,,false
1077,538,ケン,ケン,,false
1078,538,かしこ-い,かしこ,い,true
1079,539,ケン,ケン,,false
1080,540,ケン,ケン,,false
1081,540,かぎ,かぎ,,true
1082,541,ケン,ケン,,false
1083,541,まゆ,まゆ,,true
1084,542,ケン,ケン,,false
1085,543,ケン,ケン,,false
1086,543,ゲン,ゲン,,false
1087,544,ケン,ケン,,false
1088,544,ケ,ケ,,false
1089,544,か-ける,か,ける,true
1090,544,か-かる,か,かる,true
1091,545,ゲン,ゲン,,false
1092,545,ガン,ガン,,false
1093,545,もと,もと,,true
1094,546,ゲン,ゲン,,false
1095,546,まぼろし,まぼろし,,true
1096,547,ゲン,ゲン,,false
1097,548,ゲン,ゲン,,false
1098,548,ゴン,ゴン,,false
1099,548,い-う,い,う,true
1100,548,こと,こと,,true
1101,549,ゲン,ゲン,,false
1102,549,つる,つる,,true
1103,550,ゲン,ゲン,,false
1104,550,かぎ-る,かぎ,る,true
1105,551,ゲン,ゲン,,false
1106,551,はら,はら,,true
1107,552,ゲン,ゲン,,false
1108,552,あらわ-れる,あらわ,れる,true
1109,552,あらわ-す,あらわ,す,true
1110,553,ゲン,ゲン,,false
1111,554,ゲン,ゲン,,false
1112,554,へ-る,へ,る,true
1113,554,へ-らす,へ,らす,true
1114,555,ゲン,ゲン,,false
1115,555,みなもと,みなもと,,true
1116,556,ゲン,ゲン,,false
1117,556,ゴン,ゴン,,false
1118,556,おごそ-か,おごそ,か,true
1119,556,きび-しい,きび,しい,true
1120,557,コ,コ,,false
1121,557,キ,キ,,false
1122,557,おのれ,おのれ,,true
1123,558,コ,コ,,false
1124,558,と,と,,true
1125,559,コ,コ,,false
1126,559,ふる-い,ふる,い,true
1127,559,ふる-す,ふる,す,true
1128,560,コ,コ,,false
1129,560,よ-ぶ,よ,ぶ,true
1130,561,コ,コ,,false
1131,561,かた-める,かた,める,true
1132,561,かた-まる,かた,まる,true
1133,561,かた-い,かた,い,true
1134,562,コ,コ,,false
1135,562,また,また,,true
1136,563,コ,コ,,false
1137,563,とら,とら,,true
1138,564,コ,コ,,false
1139,565,コ,コ,,false
1140,566,コ,コ,,false
1141,566,ゆえ,ゆえ,,true
1142,567,コ,コ,,false
1143,567,か-れる,か,れる,true
1144,567,か-らす,か,らす,true
1145,568,コ,コ,,false
1146,569,コ,コ,,false
1147,569,ク,ク,,false
1148,570,コ,コ,,false
1149,570,みずうみ,みずうみ,,true
1150,571,コ,コ,,false
1151,571,やと-う,やと,う,true
1152,572,コ,コ,,false
1153,572,ほこ-る,ほこ,る,true
1154,573,コ,コ,,false
1155,573,つづみ,つづみ,,true
1156,574,コ,コ,,false
1157,575,コ,コ,,false
1158,575,かえり-みる,かえり,みる,true
1159,576,ゴ,ゴ,,false
1160,576,いつ,いつ,,true
1161,576,いつ-つ,いつ,つ,true
1162,577,ゴ,ゴ,,false
1163,577,たが-い,たが,い,true
1164,578,ゴ,ゴ,,false
1165,579,ゴ,ゴ,,false
1166,580,ゴ,ゴ,,false
1167,580,コウ,コウ,,false
1168,580,のち,のち,,true
1169,580,うし-ろ,うし,ろ,true
1170,580,あと,あと,,true
1171,580,おく-れる,おく,れる,true
1172,581,ゴ,ゴ,,false
1173,582,ゴ,ゴ,,false
1174,582,さと-る,さと,る,true
1175,583,ゴ,ゴ,,false
1176,584,ゴ,ゴ,,false
1177,584,かた-る,かた,る,true
1178,584,かた-らう,かた,らう,true
1179,585,ゴ,ゴ,,false
1180,585,あやま-る,あやま,る,true
1181,586,ゴ,ゴ,,false
1182,587,コウ,コウ,,false
1183,587,ク,ク,,false
1184,587,くち,くち,,true
1185,588,コウ,コウ,,false
1186,588,ク,ク,,false
1187,589,コウ,コウ,,false
1188,589,おおやけ,おおやけ,,true
1189,590,コウ,コウ,,false
1190,591,コウ,コウ,,false
1191,592,コウ,コウ,,false
1192,592,ク,ク,,false
1193,593,コウ,コウ,,false
1194,593,たく-み,たく,み,true
1195,594,コウ,コウ,,false
1196,594,ひろ-い,ひろ,い,true
1197,594,ひろ-まる,ひろ,まる,true
1198,594,ひろ-める,ひろ,める,true
1199,594,ひろ-がる,ひろ,がる,true
1200,594,ひろ-げる,ひろ,げる,true
1201,595,コウ,コウ,,false
1202,595,カン,カン,,false
1203,596,コウ,コウ,,false
1204,596,まじ-わる,まじ,わる,true
1205,596,まじ-える,まじ,える,true
1206,596,ま-じる,ま,じる,true
1207,596,ま-ざる,ま,ざる,true
1208,596,ま-ぜる,ま,ぜる,true
1209,596,か-う,か,う,true
1210,596,か-わす,か,わす,true
1211,597,コウ,コウ,,false
1212,597,ひか-る,ひか,る,true
1213,597,ひかり,ひかり,,true
1214,598,コウ,コウ,,false
1215,598,む-く,む,く,true
1216,598,む-ける,む,ける,true
1217,598,む-かう,む,かう,true
1218,598,む-こう,む,こう,true
1219,599,コウ,コウ,,false
1220,600,コウ,コウ,,false
1221,600,この-む,この,む,true
1222,600,す-く,す,く,true
1223,601,コウ,コウ,,false
1224,601,え,え,,true
1225,602,コウ,コウ,,false
1226,602,かんが-える,かんが,える,true
1227,603,コウ,コウ,,false
1228,603,ギョウ,ギョウ,,false
1229,603,アン,アン,,false
1230,603,い-く,い,く,true
1231,603,ゆ-く,ゆ,く,true
1232,603,おこな-う,おこな,う,true
1233,604,コウ,コウ,,false
1234,605,コウ,コウ,,false
1235,606,コウ,コウ,,false
1236,607,コウ,コウ,,false
1237,607,せ-める,せ,める,true
1238,608,コウ,コウ,,false
1239,608,さら,さら,,true
1240,608,ふ-ける,ふ,ける,true
1241,608,ふ-かす,ふ,かす,true
1242,609,コウ,コウ,,false
1243,609,き-く,き,く,true
1244,610,コウ,コウ,,false
1245,610,さいわ-い,さいわ,い,true
1246,610,さち,さち,,true
1247,610,しあわ-せ,しあわ,せ,true
1248,611,コウ,コウ,,false
1249,612,コウ,コウ,,false
1250,613,コウ,コウ,,false
1251,614,コウ,コウ,,false
1252,614,あつ-い,あつ,い,true
1253,615,コウ,コウ,,false
1254,616,コウ,コウ,,false
1255,617,コウ,コウ,,false
1256,617,オウ,オウ,,false
1257,618,コウ,コウ,,false
1258,618,ク,ク,,false
1259,618,べに,べに,,true
1260,618,くれない,くれない,,true
1261,619,コウ,コウ,,false
1262,619,あら-い,あら,い,true
1263,619,あ-れる,あ,れる,true
1264,619,あ-らす,あ,らす,true
1265,620,コウ,コウ,,false
1266,621,コウ,コウ,,false
1267,621,キョウ,キョウ,,false
1268,621,か,か,,true
1269,621,かお-り,かお,り,true
1270,621,かお-る,かお,る,true
1271,622,コウ,コウ,,false
1272,622,そうろう,そうろう,,true
1273,623,コウ,コウ,,false
1274,624,コウ,コウ,,false
1275,624,たがや-す,たがや,す,true
1276,625,コウ,コウ,,false
1277,626,コウ,コウ,,false
1278,626,ク,ク,,false
1279,626,みつ-ぐ,みつ,ぐ,true
1280,627,コウ,コウ,,false
1281,627,お-りる,お,りる,true
1282,627,お-ろす,お,ろす,true
1283,627,ふ-る,ふ,る,true
1284,628,コウ,コウ,,false
1285,628,たか-い,たか,い,true
1286,628,たか,たか,,true
1287,628,たか-まる,たか,まる,true
1288,628,たか-める,たか,める,true
1289,629,コウ,コウ,,false
1290,630,コウ,コウ,,false
1291,630,ひか-える,ひか,える,true
1292,631,コウ,コウ,,false
1293,632,コウ,コウ,,false
1294,632,オウ,オウ,,false
1295,632,き,き,,true
1296,632,こ,こ,,true
1297,633,コウ,コウ,,false
1298,633,のど,のど,,true
1299,634,コウ,コウ,,false
1300,634,あわ-てる,あわ,てる,true
1301,634,あわ-ただしい,あわ,ただしい,true
1302,635,コウ,コウ,,false
1303,635,みなと,みなと,,true
1304,636,コウ,コウ,,false
1305,636,かた-い,かた,い,true
1306,637,コウ,コウ,,false
1307,637,しぼ-る,しぼ,る,true
1308,637,し-める,し,める,true
1309,637,し-まる,し,まる,true
1310,638,コウ,コウ,,false
1311,639,コウ,コウ,,false
1312,639,みぞ,みぞ,,true
1313,640,コウ,コウ,,false
1314,641,コウ,コウ,,false
1315,641,かま-える,かま,える,true
1316,641,かま-う,かま,う,true
1317,642,コウ,コウ,,false
1318,642,つな,つな,,true
1319,643,コウ,コウ,,false
1320,644,コウ,コウ,,false
1321,645,コウ,コウ,,false
1322,645,キョウ,キョウ,,false
1323,645,おこ-る,おこ,る,true
1324,645,おこ-す,おこ,す,true
1325,646,コウ,コウ,,false
1326,647,コウ,コウ,,false
1327,647,はがね,はがね,,true
1328,648,コウ,コウ,,false
1329,649,コウ,コウ,,false
1330,650,こ-う,こ,う,true
1331,651,ゴウ,ゴウ,,false
1332,652,ゴウ,ゴウ,,false
1333,652,ガッ,ガッ,,false
1334,652,カッ,カッ,,false
1335,652,あ-う,あ,う,true
1336,652,あ-わす,あ,わす,true
1337,652,あ-わせる,あ,わせる,true
1338,653,ゴウ,ゴウ,,false
1339,654,ゴウ,ゴウ,,false
1340,655,ゴウ,ゴウ,,false
1341,656,ゴウ,ゴウ,,false
1342,657,コク,コク,,false
1343,658,コク,コク,,false
1344,658,つ-げる,つ,げる,true
1345,659,コク,コク,,false
1346,659,たに,たに,,true
1347,660,コク,コク,,false
1348,660,きざ-む,きざ,む,true
1349,661,コク,コク,,false
1350,661,くに,くに,,true
1351,662,コク,コク,,false
1352,662,くろ,くろ,,true
1353,662,くろ-い,くろ,い,true
1354,663,コク,コク,,false
1355,664,コク,コク,,false
1356,665,ゴク,ゴク,,false
1357,666,コツ,コツ,,false
1358,666,ほね,ほね,,true
1359,667,こま,こま,,true
1360,668,こ-む,こ,む,true
1361,668,こ-める,こ,める,true
1362,669,ころ,ころ,,true
1363,670,コン,コン,,false
1364,670,キン,キン,,false
1365,670,いま,いま,,true
1366,671,コン,コン,,false
1367,671,こま-る,こま,る,true
1368,672,コン,コン,,false
1369,673,コン,コン,,false
1370,673,うら-む,うら,む,true
1371,673,うら-めしい,うら,めしい,true
1372,674,コン,コン,,false
1373,674,ね,ね,,true
1374,675,コン,コン,,false
1375,676,コン,コン,,false
1376,676,ま-じる,ま,じる,true
1377,676,ま-ざる,ま,ざる,true
1378,676,ま-ぜる,ま,ぜる,true
1379,676,こ-む,こ,む,true
1380,677,コン,コン,,false
1381,677,あと,あと,,true
1382,678,コン,コン,,false
1383,679,コン,コン,,false
1384,679,たましい,たましい,,true
1385,680,コン,コン,,false
1386,681,コン,コン,,false
1387,681,ねんご-ろ,ねんご,ろ,true
1388,682,サ,サ,,false
1389,682,ひだり,ひだり,,true
1390,683,サ,サ,,false
1391,684,サ,サ,,false
1392,685,サ,サ,,false
1393,686,サ,サ,,false
1394,686,シャ,シャ,,false
1395,686,すな,すな,,true
1396,687,サ,サ,,false
1397,687,そそのか-す,そそのか,す,true
1398,688,サ,サ,,false
1399,688,さ-す,さ,す,true
1400,689,サ,サ,,false
1401,690,サ,サ,,false
1402,690,くさり,くさり,,true
1403,691,ザ,ザ,,false
1404,691,すわ-る,すわ,る,true
1405,692,ザ,ザ,,false
1406,693,サイ,サイ,,false
1407,694,サイ,サイ,,false
1408,694,サ,サ,,false
1409,694,ふたた-び,ふたた,び,true
1410,695,サイ,サイ,,false
1411,695,わざわ-い,わざわ,い,true
1412,696,サイ,サイ,,false
1413,696,つま,つま,,true
1414,697,サイ,サイ,,false
1415,698,サイ,サイ,,false
1416,698,くだ-く,くだ,く,true
1417,698,くだ-ける,くだ,ける,true
1418,699,サイ,サイ,,false
1419,700,サイ,サイ,,false
1420,701,サイ,サイ,,false
1421,701,いろど-る,いろど,る,true
1422,702,サイ,サイ,,false
1423,702,と-る,と,る,true
1424,703,サイ,サイ,,false
1425,703,す-む,す,む,true
1426,703,す-ます,す,ます,true
1427,704,サイ,サイ,,false
1428,704,まつ-る,まつ,る,true
1429,704,まつ-り,まつ,り,true
1430,705,サイ,サイ,,false
1431,706,サイ,サイ,,false
1432,706,ほそ-い,ほそ,い,true
1433,706,ほそ-る,ほそ,る,true
1434,706,こま-か,こま,か,true
1435,706,こま-かい,こま,かい,true
1436,707,サイ,サイ,,false
1437,707,な,な,,true
1438,708,サイ,サイ,,false
1439,708,もっと-も,もっと,も,true
1440,709,サイ,サイ,,false
1441,709,た-つ,た,つ,true
1442,709,さば-く,さば,く,true
1443,710,サイ,サイ,,false
1444,711,サイ,サイ,,false
1445,711,もよお-す,もよお,す,true
1446,712,サイ,サイ,,false
1447,712,ソク,ソク,,false
1448,712,ふさ-ぐ,ふさ,ぐ,true
1449,712,ふさ-がる,ふさ,がる,true
1450,713,サイ,サイ,,false
1451,713,セイ,セイ,,false
1452,714,サイ,サイ,,false
1453,714,の-せる,の,せる,true
1454,714,の-る,の,る,true
1455,715,サイ,サイ,,false
1456,715,きわ,きわ,,true
1457,716,さい,さい,,true
1458,717,ザイ,ザイ,,false
1459,717,あ-る,あ,る,true
1460,718,ザイ,ザイ,,false
1461,719,ザイ,ザイ,,false
1462,720,ザイ,ザイ,,false
1463,720,サイ,サイ,,false
1464,721,ザイ,ザイ,,false
1465,721,つみ,つみ,,true
1466,722,さき,さき,,true
1467,723,サク,サク,,false
1468,723,サ,サ,,false
1469,723,つく-る,つく,る,true
1470,724,サク,サク,,false
1471,724,けず-る,けず,る,true
1472,725,サク,サク,,false
1473,726,サク,サク,,false
1474,727,サク,サク,,false
1475,728,サク,サク,,false
1476,729,サク,サク,,false
1477,729,す,す,,true
1478,730,サク,サク,,false
1479,730,しぼ-る,しぼ,る,true
1480,731,サク,サク,,false
1481,732,さ-く,さ,く,true
1482,733,サツ,サツ,,false
1483,733,サク,サク,,false
1484,734,サツ,サツ,,false
1485,734,ふだ,ふだ,,true
1486,735,サツ,サツ,,false
1487,735,す-る,す,る,true
1488,736,サツ,サツ,,false
1489,736,セツ,セツ,,false
1490,737,サツ,サツ,,false
1491,738,サツ,サツ,,false
1492,738,サイ,サイ,,false
1493,738,セツ,セツ,,false
1494,738,ころ-す,ころ,す,true
1495,739,サツ,サツ,,false
1496,740,サツ,サツ,,false
1497,740,と-る,と,る,true
1498,741,サツ,サツ,,false
1499,741,す-る,す,る,true
1500,741,す-れる,す,れる,true
1501,742,ザツ,ザツ,,false
1502,742,ゾウ,ゾウ,,false
1503,743,さら,さら,,true
1504,744,サン,サン,,false
1505,744,み,み,,true
1506,744,み-つ,み,つ,true
1507,744,みっ-つ,みっ,つ,true
1508,745,サン,サン,,false
1509,745,やま,やま,,true
1510,746,サン,サン,,false
1511,746,まい-る,まい,る,true
1512,747,サン,サン,,false
1513,748,サン,サン,,false
1514,748,かいこ,かいこ,,true
1515,749,サン,サン,,false
1516,749,ザン,ザン,,false
1517,749,みじ-め,みじ,め,true
1518,750,サン,サン,,false
1519,750,う-む,う,む,true
1520,750,う-まれる,う,まれる,true
1521,750,うぶ,うぶ,,true
1522,751,サン,サン,,false
1523,751,かさ,かさ,,true
1524,752,サン,サン,,false
1525,752,ち-る,ち,る,true
1526,752,ち-らす,ち,らす,true
1527,752,ち-らかす,ち,らかす,true
1528,752,ち-らかる,ち,らかる,true
1529,753,サン,サン,,false
1530,754,サン,サン,,false
1531,754,す-い,す,い,true
1532,755,サン,サン,,false
1533,756,ザン,ザン,,false
1534,756,のこ-る,のこ,る,true
1535,756,のこ-す,のこ,す,true
1536,757,ザン,ザン,,false
1537,757,き-る,き,る,true
1538,758,ザン,ザン,,false
1539,759,シ,シ,,false
1540,760,シ,シ,,false
1541,760,ス,ス,,false
1542,760,こ,こ,,true
1543,761,シ,シ,,false
1544,761,ささ-える,ささ,える,true
1545,762,シ,シ,,false
1546,762,と-まる,と,まる,true
1547,762,と-める,と,める,true
1548,763,シ,シ,,false
1549,763,うじ,うじ,,true
1550,764,シ,シ,,false
1551,764,ジ,ジ,,false
1552,764,つか-える,つか,える,true
1553,765,シ,シ,,false
1554,766,シ,シ,,false
1555,767,シ,シ,,false
1556,767,よ,よ,,true
1557,767,よ-つ,よ,つ,true
1558,767,よっ-つ,よっ,つ,true
1559,767,よん,よん,,true
1560,768,シ,シ,,false
1561,768,いち,いち,,true
1562,769,シ,シ,,false
1563,769,や,や,,true
1564,770,シ,シ,,false
1565,770,むね,むね,,true
1566,771,シ,シ,,false
1567,771,し-ぬ,し,ぬ,true
1568,772,シ,シ,,false
1569,772,いと,いと,,true
1570,773,シ,シ,,false
1571,773,いた-る,いた,る,true
1572,774,シ,シ,,false
1573,774,うかが-う,うかが,う,true
1574,775,シ,シ,,false
1575,775,こころざ-す,こころざ,す,true
1576,775,こころざし,こころざし,,true
1577,776,シ,シ,,false
1578,776,わたくし,わたくし,,true
1579,776,わたし,わたし,,true
1580,777,シ,シ,,false
1581,777,つか-う,つか,う,true
1582,778,シ,シ,,false
1583,778,さ-す,さ,す,true
1584,778,さ-さる,さ,さる,true
1585,779,シ,シ,,false
1586,779,はじ-める,はじ,める,true
1587,779,はじ-まる,はじ,まる,true
1588,780,シ,シ,,false
1589,780,あね,あね,,true
1590,781,シ,シ,,false
1591,781,えだ,えだ,,true
1592,782,シ,シ,,false
1593,783,シ,シ,,false
1594,784,シ,シ,,false
1595,784,すがた,すがた,,true
1596,785,シ,シ,,false
1597,785,おも-う,おも,う,true
1598,786,シ,シ,,false
1599,786,ゆび,ゆび,,true
1600,786,さ-す,さ,す,true
1601,787,シ,シ,,false
1602,787,セ,セ,,false
1603,787,ほどこ-す,ほどこ,す,true
1604,788,シ,シ,,false
1605,789,シ,シ,,false
1606,790,シ,シ,,false
1607,790,かみ,かみ,,true
1608,791,シ,シ,,false
1609,791,あぶら,あぶら,,true
1610,792,シ,シ,,false
1611,793,シ,シ,,false
1612,793,むらさき,むらさき,,true
1613,794,シ,シ,,false
1614,795,シ,シ,,false
1615,795,は,は,,true
1616,796,シ,シ,,false
1617,797,シ,シ,,false
1618,797,こころ-みる,こころ,みる,true
1619,797,ため-す,ため,す,true
1620,798,シ,シ,,false
1621,799,シ,シ,,false
1622,800,シ,シ,,false
1623,800,か-う,か,う,true
1624,801,シ,シ,,false
1625,802,シ,シ,,false
1626,802,め,め,,true
1627,802,めす,めす,,true
1628,803,シ,シ,,false
1629,804,シ,シ,,false
1630,804,たまわ-る,たまわ,る,true
1631,805,シ,シ,,false
1632,805,はか-る,はか,る,true
1633,806,ジ,ジ,,false
1634,806,シ,シ,,false
1635,806,しめ-す,しめ,す,true
1636,807,ジ,ジ,,false
1637,807,あざ,あざ,,true
1638,808,ジ,ジ,,false
1639,808,てら,てら,,true
1640,809,ジ,ジ,,false
1641,809,シ,シ,,false
1642,809,つ-ぐ,つ,ぐ,true
1643,809,つぎ,つぎ,,true
1644,810,ジ,ジ,,false
1645,810,みみ,みみ,,true
1646,811,ジ,ジ,,false
1647,811,シ,シ,,false
1648,811,みずか-ら,みずか,ら,true
1649,812,ジ,ジ,,false
1650,812,に-る,に,る,true
1651,813,ジ,ジ,,false
1652,813,ニ,ニ,,false
1653,814,ジ,ジ,,false
1654,814,ズ,ズ,,false
1655,814,こと,こと,,true
1656,815,ジ,ジ,,false
1657,815,さむらい,さむらい,,true
1658,816,ジ,ジ,,false
1659,816,チ,チ,,false
1660,816,おさ-める,おさ,める,true
1661,816,おさ-まる,おさ,まる,true
1662,816,なお-る,なお,る,true
1663,816,なお-す,なお,す,true
1664,817,ジ,ジ,,false
1665,817,も-つ,も,つ,true
1666,818,ジ,ジ,,false
1667,818,とき,とき,,true
1668,819,ジ,ジ,,false
1669,820,ジ,ジ,,false
1670,820,いつく-しむ,いつく,しむ,true
1671,821,ジ,ジ,,false
1672,821,や-める,や,める,true
1673,822,ジ,ジ,,false
1674,823,ジ,ジ,,false
1675,823,えさ,えさ,,true
1676,823,え,え,,true
1677,824,ジ,ジ,,false
1678,825,しか,しか,,true
1679,825,か,か,,true
1680,826,シキ,シキ,,false
1681,827,シキ,シキ,,false
1682,828,ジク,ジク,,false
1683,829,シチ,シチ,,false
1684,829,なな,なな,,true
1685,829,なな-つ,なな,つ,true
1686,829,なの,なの,,true
1687,830,シツ,シツ,,false
1688,830,しか-る,しか,る,true
1689,831,シツ,シツ,,false
1690,831,うしな-う,うしな,う,true
1691,832,シツ,シツ,,false
1692,832,むろ,むろ,,true
1693,833,シツ,シツ,,false
1694,834,シツ,シツ,,false
1695,834,シュウ,シュウ,,false
1696,834,と-る,と,る,true
1697,835,シツ,シツ,,false
1698,835,しめ-る,しめ,る,true
1699,835,しめ-す,しめ,す,true
1700,836,シツ,シツ,,false
1701,837,シツ,シツ,,false
1702,837,うるし,うるし,,true
1703,838,シツ,シツ,,false
1704,838,シチ,シチ,,false
1705,838,チ,チ,,false
1706,839,ジツ,ジツ,,false
1707,839,み,み,,true
1708,839,みの-る,みの,る,true
1709,840,しば,しば,,true
1710,841,シャ,シャ,,false
1711,841,うつ-す,うつ,す,true
1712,841,うつ-る,うつ,る,true
1713,842,シャ,シャ,,false
1714,842,やしろ,やしろ,,true
1715,843,シャ,シャ,,false
1716,843,くるま,くるま,,true
1717,844,シャ,シャ,,false
1718,845,シャ,シャ,,false
1719,845,もの,もの,,true
1720,846,シャ,シャ,,false
1721,846,い-る,い,る,true
1722,847,シャ,シャ,,false
1723,847,す-てる,す,てる,true
1724,848,シャ,シャ,,false
1725,849,シャ,シャ,,false
1726,849,なな-め,なな,め,true
1727,850,シャ,シャ,,false
1728,850,に-る,に,る,true
1729,850,に-える,に,える,true
1730,850,に-やす,に,やす,true
1731,851,シャ,シャ,,false
1732,851,さえぎ-る,さえぎ,る,true
1733,852,シャ,シャ,,false
1734,852,あやま-る,あやま,る,true
1735,853,ジャ,ジャ,,false
1736,854,ジャ,ジャ,,false
1737,854,ダ,ダ,,false
1738,854,へび,へび,,true
1739,855,シャク,シャク,,false
1740,856,シャク,シャク,,false
1741,857,シャク,シャク,,false
1742,857,か-りる,か,りる,true
1743,858,シャク,シャク,,false
1744,858,く-む,く,む,true
1745,859,シャク,シャク,,false
1746,860,シャク,シャク,,false
1747,861,ジャク,ジャク,,false
1748,861,ニャク,ニャク,,false
